GO_ID,Count,GO_TERM,Aspect,go_id_pmc,go_term_pmc,Rank,Bin,predicted_go_term,pmatch
GO:0003877,2,ATP:ADP adenylyltransferase activity,molecular_function,,,3487,16,ATP-dependent DNA helicase activity,0
GO:0050251,2,retinol isomerase activity,molecular_function,,,3635,16,electron carrier activity,0
GO:0030626,2,U12 snRNA binding,molecular_function,,,3648,16,microtubule cytoskeleton organization,0
GO:0000009,2,"alpha-1,6-mannosyltransferase activity",molecular_function,,,3612,16,"alpha-1,6-mannosyltransferase activity",1
GO:0061799,2,cyclic pyranopterin monophosphate synthase activity,molecular_function,,,3683,16,regulation of peptidyl-tyrosine phosphorylation,0
GO:0043136,2,glycerol-3-phosphatase activity,molecular_function,,,3643,16,macromolecular complex subunit organization,0
GO:0004058,2,aromatic-L-amino-acid decarboxylase activity,molecular_function,,,3768,17,threonine-tRNA ligase activity,0
GO:0160102,1,tRNA (guanine(10)-N2)-methyltransferase activity,molecular_function,,,3792,17,response to insulin,0
GO:0102263,1,tRNA-dihydrouridine17 synthase activity,molecular_function,,,3808,17,None,0
GO:0016230,2,sphingomyelin phosphodiesterase activator activity,molecular_function,,,3776,17,macromolecular complex subunit organization,0
GO:0047378,1,acetylalkylglycerol acetylhydrolase activity,molecular_function,,,3806,17,positive regulation of ATPase activity,0
GO:0050337,1,thiosulfate-thiol sulfurtransferase activity,molecular_function,,,3825,17,regulation of cell migration,0
GO:0008750,2,proton-translocating NAD(P)+ transhydrogenase activity,molecular_function,,,3769,17,NADH dehydrogenase activity,0
GO:0042880,1,D-glucuronate transmembrane transporter activity,molecular_function,,,3924,17,actin binding,0
GO:0140580,1,mitochondrion autophagosome adaptor activity,molecular_function,,,3857,17,response to vitamin,0
GO:0003874,2,6-pyruvoyltetrahydropterin synthase activity,molecular_function,,,3780,17,ATP-dependent peptidase activity,0
GO:0005043,1,netrin receptor activity involved in chemorepulsion,molecular_function,,,4093,18,protein kinase activator activity,0
GO:0047058,1,vitamin-K-epoxide reductase (warfarin-insensitive) activity,molecular_function,,,3947,18,cell recognition,0
GO:0140483,1,kinetochore adaptor activity,molecular_function,,,4068,18,response to acid,0
GO:0047805,1,cytidylate cyclase activity,molecular_function,,,4136,18,detoxification,0
GO:0140893,1,"neutral amino acid, sodium:proton antiporter activity",molecular_function,,,3970,18,regulation of cell cycle,0
GO:0035381,1,ATP-gated ion channel activity,molecular_function,,,3959,18,guanylate cyclase activity,0
GO:1904854,1,proteasome core complex binding,molecular_function,,,4046,18,regulation of protein complex localization,0
GO:0005169,1,neurotrophin TRKB receptor binding,molecular_function,,,4113,18,extracellular matrix structural constituent,0
GO:0030290,1,sphingolipid activator protein activity,molecular_function,,,4036,18,organelle lumen,0
GO:0062037,1,D-loop DNA binding,molecular_function,,,3956,18,neutrophil migration,0
GO:1990856,1,methionyl-initiator methionine tRNA binding,molecular_function,,,4194,19,regulation of cellular response to stress,0
GO:0042947,1,glucoside transmembrane transporter activity,molecular_function,,,4276,19,movement of cell or subcellular component,0
GO:0003916,1,DNA topoisomerase activity,molecular_function,,,4329,19,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",0
GO:0141055,1,histone H3 ubiquitin ligase activity,molecular_function,,,4283,19,cellular response to acidic pH,0
GO:0015450,1,protein-transporting ATPase activity,molecular_function,,,4338,19,P-P-benzoyl-L-glutamate/L-glutamate ligase activity,0
GO:0030975,1,thiamine binding,molecular_function,,,4270,19,regulation of cellular component size,0
GO:0050135,1,NADP+ nucleosidase activity,molecular_function,,,4365,19,maintenance of protein location,0
GO:0035715,1,chemokine (C-C motif) ligand 2 binding,molecular_function,,,4191,19,protein localization to peroxisome,0
GO:0034590,1,L-hydroxyproline transmembrane transporter activity,molecular_function,,,4186,19,cellular response to stress,0
GO:0047995,1,hydroxyphenylpyruvate reductase activity,molecular_function,,,4195,19,neuromuscular process,0
GO:1990165,1,single-strand break-containing DNA binding,molecular_function,,,4432,20,regulation of cellular response to stress,0
GO:0102757,1,NADPH phosphatase activity,molecular_function,,,4480,20,None,0
GO:0034480,1,phosphatidylcholine phospholipase C activity,molecular_function,,,4608,20,tRNA modification,0
GO:0086038,1,calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential,molecular_function,,,4564,20,cellular response to calcium ion,0
GO:0047536,1,2-aminoadipate transaminase activity,molecular_function,,,4558,20,DNA photorepair,0
GO:1990147,1,talin binding,molecular_function,,,4519,20,cellular response to DNA damage stimulus,0
GO:0060182,1,apelin receptor activity,molecular_function,,,4471,20,regulation of cell growth,0
GO:0031779,1,melanocortin receptor binding,molecular_function,,,4426,20,response to auxin,0
GO:0106237,1,arachidonate 12(R)-lipoxygenase activity,molecular_function,,,4628,20,None,0
GO:0004343,1,glucosamine 6-phosphate N-acetyltransferase activity,molecular_function,,,4461,20,tRNA (guanine-N7-)-methyltransferase activity,0
